station,date,year,month,day,tmax_c,tmax_f,qc_flag
USW00013958,1984-08-03,1984,8,3,35.6,96.08,
USW00013958,1984-08-04,1984,8,4,35.6,96.08,
USW00013958,1984-08-05,1984,8,5,36.1,96.98,
USW00013958,1984-08-06,1984,8,6,36.7,98.06,
USW00013958,1984-08-07,1984,8,7,37.2,98.96,
USW00013958,1984-08-08,1984,8,8,37.2,98.96,
USW00013958,1984-08-09,1984,8,9,36.7,98.06,
USW00013958,1984-08-10,1984,8,10,37.2,98.96,
USW00013958,1984-08-11,1984,8,11,36.1,96.98,
USW00013958,1984-08-12,1984,8,12,34.4,93.92,
USW00013958,1984-08-13,1984,8,13,34.4,93.92,
USW00013958,1984-08-14,1984,8,14,36.1,96.98,
USW00013958,1984-08-15,1984,8,15,35.0,95.0,
USW00013958,1984-08-16,1984,8,16,35.0,95.0,
USW00013958,1984-08-17,1984,8,17,37.2,98.96,
USW00013958,1984-08-18,1984,8,18,39.4,102.92,
USW00013958,1984-08-19,1984,8,19,41.1,105.98,
USW00013958,1984-08-20,1984,8,20,39.4,102.92,
USW00013958,1984-08-21,1984,8,21,37.8,100.04,
USW00013958,1984-08-22,1984,8,22,37.2,98.96,
USW00013958,1984-08-23,1984,8,23,38.3,100.94,
USW00013958,1984-08-24,1984,8,24,38.9,102.02,
USW00013958,1984-08-25,1984,8,25,35.6,96.08,
USW00013958,1984-08-26,1984,8,26,36.7,98.06,
USW00013958,1984-08-27,1984,8,27,37.8,100.04,
USW00013958,1984-08-28,1984,8,28,37.8,100.04,
USW00013958,1984-08-29,1984,8,29,37.8,100.04,
USW00013958,1984-08-30,1984,8,30,37.2,98.96,
USW00013958,1984-08-31,1984,8,31,35.0,95.0,
USW00013958,1985-06-01,1985,6,1,34.4,93.92,
USW00013958,1985-06-02,1985,6,2,33.9,93.02,
USW00013958,1985-06-03,1985,6,3,33.9,93.02,
USW00013958,1985-06-04,1985,6,4,33.9,93.02,
USW00013958,1985-06-05,1985,6,5,31.1,87.98,
USW00013958,1985-06-06,1985,6,6,29.4,84.92,
USW00013958,1985-06-07,1985,6,7,33.3,91.94,
USW00013958,1985-06-08,1985,6,8,35.6,96.08,
USW00013958,1985-06-09,1985,6,9,34.4,93.92,
USW00013958,1985-06-10,1985,6,10,33.9,93.02,
USW00013958,1985-06-11,1985,6,11,33.3,91.94,
USW00013958,1985-06-12,1985,6,12,28.9,84.02,
USW00013958,1985-06-13,1985,6,13,28.9,84.02,
USW00013958,1985-06-14,1985,6,14,32.2,89.96,
USW00013958,1985-06-15,1985,6,15,33.9,93.02,
USW00013958,1985-06-16,1985,6,16,34.4,93.92,
USW00013958,1985-06-17,1985,6,17,35.0,95.0,
USW00013958,1985-06-18,1985,6,18,32.8,91.04,
USW00013958,1985-06-19,1985,6,19,28.9,84.02,
USW00013958,1985-06-20,1985,6,20,30.6,87.08,
USW00013958,1985-06-21,1985,6,21,31.7,89.06,
USW00013958,1985-06-22,1985,6,22,26.1,78.98,
USW00013958,1985-06-23,1985,6,23,30.6,87.08,
USW00013958,1985-06-24,1985,6,24,32.2,89.96,
USW00013958,1985-06-25,1985,6,25,31.7,89.06,
USW00013958,1985-06-26,1985,6,26,32.2,89.96,
USW00013958,1985-06-27,1985,6,27,31.7,89.06,
USW00013958,1985-06-28,1985,6,28,30.0,86.0,
USW00013958,1985-06-29,1985,6,29,31.7,89.06,
USW00013958,1985-06-30,1985,6,30,32.2,89.96,
USW00013958,1985-07-01,1985,7,1,32.8,91.04,
USW00013958,1985-07-02,1985,7,2,33.3,91.94,
USW00013958,1985-07-03,1985,7,3,30.0,86.0,
USW00013958,1985-07-04,1985,7,4,26.1,78.98,
USW00013958,1985-07-05,1985,7,5,31.1,87.98,
USW00013958,1985-07-06,1985,7,6,33.9,93.02,
USW00013958,1985-07-07,1985,7,7,33.3,91.94,
USW00013958,1985-07-08,1985,7,8,32.2,89.96,
USW00013958,1985-07-09,1985,7,9,32.8,91.04,
USW00013958,1985-07-10,1985,7,10,33.3,91.94,
USW00013958,1985-07-11,1985,7,11,31.7,89.06,
USW00013958,1985-07-12,1985,7,12,32.2,89.96,
USW00013958,1985-07-13,1985,7,13,33.3,91.94,
USW00013958,1985-07-14,1985,7,14,33.3,91.94,
USW00013958,1985-07-15,1985,7,15,33.3,91.94,
USW00013958,1985-07-16,1985,7,16,35.0,95.0,
USW00013958,1985-07-17,1985,7,17,35.0,95.0,
USW00013958,1985-07-18,1985,7,18,35.0,95.0,
USW00013958,1985-07-19,1985,7,19,33.9,93.02,
USW00013958,1985-07-20,1985,7,20,33.9,93.02,
USW00013958,1985-07-21,1985,7,21,34.4,93.92,
USW00013958,1985-07-22,1985,7,22,35.6,96.08,
USW00013958,1985-07-23,1985,7,23,35.6,96.08,
USW00013958,1985-07-24,1985,7,24,35.6,96.08,
USW00013958,1985-07-25,1985,7,25,36.1,96.98,
USW00013958,1985-07-26,1985,7,26,35.6,96.08,
USW00013958,1985-07-27,1985,7,27,36.7,98.06,
USW00013958,1985-07-28,1985,7,28,37.2,98.96,
USW00013958,1985-07-29,1985,7,29,36.1,96.98,
USW00013958,1985-07-30,1985,7,30,35.6,96.08,
USW00013958,1985-07-31,1985,7,31,36.1,96.98,
USW00013958,1985-08-01,1985,8,1,36.7,98.06,
USW00013958,1985-08-02,1985,8,2,37.8,100.04,
USW00013958,1985-08-03,1985,8,3,37.2,98.96,
USW00013958,1985-08-04,1985,8,4,37.2,98.96,
USW00013958,1985-08-05,1985,8,5,37.8,100.04,
USW00013958,1985-08-06,1985,8,6,37.8,100.04,
USW00013958,1985-08-07,1985,8,7,38.3,100.94,
USW00013958,1985-08-08,1985,8,8,37.8,100.04,
USW00013958,1985-08-09,1985,8,9,37.8,100.04,
USW00013958,1985-08-10,1985,8,10,37.2,98.96,
USW00013958,1985-08-11,1985,8,11,37.8,100.04,
USW00013958,1985-08-12,1985,8,12,36.1,96.98,
USW00013958,1985-08-13,1985,8,13,36.1,96.98,
USW00013958,1985-08-14,1985,8,14,36.1,96.98,
USW00013958,1985-08-15,1985,8,15,36.1,96.98,
USW00013958,1985-08-16,1985,8,16,38.3,100.94,
USW00013958,1985-08-17,1985,8,17,37.8,100.04,
USW00013958,1985-08-18,1985,8,18,38.9,102.02,
USW00013958,1985-08-19,1985,8,19,38.9,102.02,
USW00013958,1985-08-20,1985,8,20,38.9,102.02,
USW00013958,1985-08-21,1985,8,21,37.8,100.04,
USW00013958,1985-08-22,1985,8,22,36.7,98.06,
USW00013958,1985-08-23,1985,8,23,37.2,98.96,
USW00013958,1985-08-24,1985,8,24,37.8,100.04,
USW00013958,1985-08-25,1985,8,25,35.6,96.08,
USW00013958,1985-08-26,1985,8,26,38.3,100.94,
USW00013958,1985-08-27,1985,8,27,34.4,93.92,
USW00013958,1985-08-28,1985,8,28,35.0,95.0,
USW00013958,1985-08-29,1985,8,29,32.8,91.04,
USW00013958,1985-08-30,1985,8,30,35.6,96.08,
USW00013958,1985-08-31,1985,8,31,38.3,100.94,
USW00013958,1986-06-01,1986,6,1,28.9,84.02,
USW00013958,1986-06-02,1986,6,2,31.1,87.98,
USW00013958,1986-06-03,1986,6,3,30.6,87.08,
USW00013958,1986-06-04,1986,6,4,30.6,87.08,
USW00013958,1986-06-05,1986,6,5,32.2,89.96,
USW00013958,1986-06-06,1986,6,6,32.2,89.96,
USW00013958,1986-06-07,1986,6,7,32.2,89.96,
USW00013958,1986-06-08,1986,6,8,30.6,87.08,
USW00013958,1986-06-09,1986,6,9,31.7,89.06,
USW00013958,1986-06-10,1986,6,10,33.3,91.94,
USW00013958,1986-06-11,1986,6,11,30.6,87.08,
USW00013958,1986-06-12,1986,6,12,31.7,89.06,
USW00013958,1986-06-13,1986,6,13,32.2,89.96,
USW00013958,1986-06-14,1986,6,14,32.8,91.04,
USW00013958,1986-06-15,1986,6,15,32.8,91.04,
USW00013958,1986-06-16,1986,6,16,32.8,91.04,
USW00013958,1986-06-17,1986,6,17,30.6,87.08,
USW00013958,1986-06-18,1986,6,18,30.0,86.0,
USW00013958,1986-06-19,1986,6,19,31.7,89.06,
USW00013958,1986-06-20,1986,6,20,32.8,91.04,
USW00013958,1986-06-21,1986,6,21,32.8,91.04,
USW00013958,1986-06-22,1986,6,22,33.3,91.94,
USW00013958,1986-06-23,1986,6,23,32.8,91.04,
USW00013958,1986-06-24,1986,6,24,32.8,91.04,
USW00013958,1986-06-25,1986,6,25,33.3,91.94,
USW00013958,1986-06-26,1986,6,26,34.4,93.92,
USW00013958,1986-06-27,1986,6,27,35.0,95.0,
USW00013958,1986-06-28,1986,6,28,35.0,95.0,
USW00013958,1986-06-29,1986,6,29,35.6,96.08,
USW00013958,1986-06-30,1986,6,30,34.4,93.92,
USW00013958,1986-07-01,1986,7,1,35.6,96.08,
USW00013958,1986-07-02,1986,7,2,35.6,96.08,
USW00013958,1986-07-03,1986,7,3,35.6,96.08,
USW00013958,1986-07-04,1986,7,4,35.6,96.08,
USW00013958,1986-07-05,1986,7,5,35.6,96.08,
USW00013958,1986-07-06,1986,7,6,33.3,91.94,
USW00013958,1986-07-07,1986,7,7,35.6,96.08,
USW00013958,1986-07-08,1986,7,8,34.4,93.92,
USW00013958,1986-07-09,1986,7,9,35.0,95.0,
USW00013958,1986-07-10,1986,7,10,35.6,96.08,
USW00013958,1986-07-11,1986,7,11,35.6,96.08,
USW00013958,1986-07-12,1986,7,12,35.6,96.08,
USW00013958,1986-07-13,1986,7,13,35.6,96.08,
USW00013958,1986-07-14,1986,7,14,35.0,95.0,
USW00013958,1986-07-15,1986,7,15,36.1,96.98,
USW00013958,1986-07-16,1986,7,16,35.0,95.0,
USW00013958,1986-07-17,1986,7,17,35.6,96.08,
USW00013958,1986-07-18,1986,7,18,35.6,96.08,
USW00013958,1986-07-19,1986,7,19,36.7,98.06,
USW00013958,1986-07-20,1986,7,20,37.8,100.04,
USW00013958,1986-07-21,1986,7,21,36.7,98.06,
USW00013958,1986-07-22,1986,7,22,37.2,98.96,
USW00013958,1986-07-23,1986,7,23,37.2,98.96,
USW00013958,1986-07-24,1986,7,24,37.8,100.04,
USW00013958,1986-07-25,1986,7,25,38.3,100.94,
USW00013958,1986-07-26,1986,7,26,38.3,100.94,
USW00013958,1986-07-27,1986,7,27,38.9,102.02,
USW00013958,1986-07-28,1986,7,28,38.9,102.02,
USW00013958,1986-07-29,1986,7,29,38.9,102.02,
USW00013958,1986-07-30,1986,7,30,39.4,102.92,
USW00013958,1986-07-31,1986,7,31,39.4,102.92,
USW00013958,1986-08-01,1986,8,1,38.9,102.02,
USW00013958,1986-08-02,1986,8,2,38.9,102.02,
USW00013958,1986-08-03,1986,8,3,37.8,100.04,
USW00013958,1986-08-04,1986,8,4,36.1,96.98,
USW00013958,1986-08-05,1986,8,5,34.4,93.92,
USW00013958,1986-08-06,1986,8,6,34.4,93.92,
USW00013958,1986-08-07,1986,8,7,36.7,98.06,
USW00013958,1986-08-08,1986,8,8,36.7,98.06,
USW00013958,1986-08-09,1986,8,9,37.2,98.96,
USW00013958,1986-08-10,1986,8,10,37.2,98.96,
USW00013958,1986-08-11,1986,8,11,35.0,95.0,
USW00013958,1986-08-12,1986,8,12,35.0,95.0,
USW00013958,1986-08-13,1986,8,13,35.6,96.08,
USW00013958,1986-08-14,1986,8,14,36.7,98.06,
USW00013958,1986-08-15,1986,8,15,36.7,98.06,
USW00013958,1986-08-16,1986,8,16,37.2,98.96,
USW00013958,1986-08-17,1986,8,17,37.8,100.04,
USW00013958,1986-08-18,1986,8,18,39.4,102.92,
USW00013958,1986-08-19,1986,8,19,39.4,102.92,
USW00013958,1986-08-20,1986,8,20,37.8,100.04,
USW00013958,1986-08-21,1986,8,21,32.8,91.04,
USW00013958,1986-08-22,1986,8,22,31.7,89.06,
USW00013958,1986-08-23,1986,8,23,28.3,82.94,
USW00013958,1986-08-24,1986,8,24,30.0,86.0,
USW00013958,1986-08-25,1986,8,25,35.0,95.0,
USW00013958,1986-08-26,1986,8,26,36.1,96.98,
USW00013958,1986-08-27,1986,8,27,35.6,96.08,
USW00013958,1986-08-28,1986,8,28,29.4,84.92,
USW00013958,1986-08-29,1986,8,29,30.6,87.08,
USW00013958,1986-08-30,1986,8,30,31.7,89.06,
USW00013958,1986-08-31,1986,8,31,34.4,93.92,
USW00013958,1987-06-01,1987,6,1,29.4,84.92,
USW00013958,1987-06-02,1987,6,2,25.6,78.08,
USW00013958,1987-06-03,1987,6,3,24.4,75.92,
USW00013958,1987-06-04,1987,6,4,26.1,78.98,
USW00013958,1987-06-05,1987,6,5,28.9,84.02,
USW00013958,1987-06-06,1987,6,6,30.0,86.0,
USW00013958,1987-06-07,1987,6,7,30.6,87.08,
USW00013958,1987-06-08,1987,6,8,27.2,80.96,
USW00013958,1987-06-09,1987,6,9,26.1,78.98,
USW00013958,1987-06-10,1987,6,10,28.3,82.94,
USW00013958,1987-06-11,1987,6,11,30.0,86.0,
USW00013958,1987-06-12,1987,6,12,33.3,91.94,
USW00013958,1987-06-13,1987,6,13,26.7,80.06,
USW00013958,1987-06-14,1987,6,14,33.3,91.94,
USW00013958,1987-06-15,1987,6,15,34.4,93.92,
USW00013958,1987-06-16,1987,6,16,33.9,93.02,
USW00013958,1987-06-17,1987,6,17,34.4,93.92,
USW00013958,1987-06-18,1987,6,18,33.3,91.94,
USW00013958,1987-06-19,1987,6,19,33.3,91.94,
USW00013958,1987-06-20,1987,6,20,32.8,91.04,
USW00013958,1987-06-21,1987,6,21,33.9,93.02,
USW00013958,1987-06-22,1987,6,22,33.9,93.02,
USW00013958,1987-06-23,1987,6,23,33.9,93.02,
USW00013958,1987-06-24,1987,6,24,34.4,93.92,
USW00013958,1987-06-25,1987,6,25,36.1,96.98,
USW00013958,1987-06-26,1987,6,26,33.3,91.94,
USW00013958,1987-06-27,1987,6,27,32.2,89.96,
USW00013958,1987-06-28,1987,6,28,31.7,89.06,
USW00013958,1987-06-29,1987,6,29,32.8,91.04,
USW00013958,1987-06-30,1987,6,30,34.4,93.92,
USW00013958,1987-07-01,1987,7,1,34.4,93.92,
USW00013958,1987-07-02,1987,7,2,33.9,93.02,
USW00013958,1987-07-03,1987,7,3,34.4,93.92,
USW00013958,1987-07-04,1987,7,4,35.0,95.0,
USW00013958,1987-07-05,1987,7,5,34.4,93.92,
USW00013958,1987-07-06,1987,7,6,34.4,93.92,
USW00013958,1987-07-07,1987,7,7,33.3,91.94,
USW00013958,1987-07-08,1987,7,8,32.8,91.04,
USW00013958,1987-07-09,1987,7,9,32.8,91.04,
USW00013958,1987-07-10,1987,7,10,33.3,91.94,
USW00013958,1987-07-11,1987,7,11,33.9,93.02,
USW00013958,1987-07-12,1987,7,12,34.4,93.92,
USW00013958,1987-07-13,1987,7,13,34.4,93.92,
USW00013958,1987-07-14,1987,7,14,31.7,89.06,
USW00013958,1987-07-15,1987,7,15,32.2,89.96,
USW00013958,1987-07-16,1987,7,16,31.7,89.06,
USW00013958,1987-07-17,1987,7,17,32.2,89.96,
USW00013958,1987-07-18,1987,7,18,33.9,93.02,
USW00013958,1987-07-19,1987,7,19,33.3,91.94,
USW00013958,1987-07-20,1987,7,20,33.3,91.94,
USW00013958,1987-07-21,1987,7,21,31.7,89.06,
USW00013958,1987-07-22,1987,7,22,33.9,93.02,
USW00013958,1987-07-23,1987,7,23,34.4,93.92,
USW00013958,1987-07-24,1987,7,24,34.4,93.92,
USW00013958,1987-07-25,1987,7,25,32.8,91.04,
USW00013958,1987-07-26,1987,7,26,33.3,91.94,
USW00013958,1987-07-27,1987,7,27,33.3,91.94,
USW00013958,1987-07-28,1987,7,28,33.9,93.02,
USW00013958,1987-07-29,1987,7,29,34.4,93.92,
USW00013958,1987-07-30,1987,7,30,35.0,95.0,
USW00013958,1987-07-31,1987,7,31,35.6,96.08,
USW00013958,1987-08-01,1987,8,1,35.6,96.08,
USW00013958,1987-08-02,1987,8,2,35.0,95.0,
USW00013958,1987-08-03,1987,8,3,35.0,95.0,
USW00013958,1987-08-04,1987,8,4,36.7,98.06,
USW00013958,1987-08-05,1987,8,5,36.7,98.06,
USW00013958,1987-08-06,1987,8,6,36.1,96.98,
USW00013958,1987-08-07,1987,8,7,35.6,96.08,
USW00013958,1987-08-08,1987,8,8,36.1,96.98,
USW00013958,1987-08-09,1987,8,9,35.6,96.08,
USW00013958,1987-08-10,1987,8,10,36.1,96.98,
USW00013958,1987-08-11,1987,8,11,37.2,98.96,
USW00013958,1987-08-12,1987,8,12,36.7,98.06,
USW00013958,1987-08-13,1987,8,13,37.2,98.96,
USW00013958,1987-08-14,1987,8,14,36.7,98.06,
USW00013958,1987-08-15,1987,8,15,36.7,98.06,
USW00013958,1987-08-16,1987,8,16,37.2,98.96,
USW00013958,1987-08-17,1987,8,17,37.2,98.96,
USW00013958,1987-08-18,1987,8,18,36.7,98.06,
USW00013958,1987-08-19,1987,8,19,36.1,96.98,
USW00013958,1987-08-20,1987,8,20,36.1,96.98,
USW00013958,1987-08-21,1987,8,21,36.1,96.98,
USW00013958,1987-08-22,1987,8,22,36.7,98.06,
USW00013958,1987-08-23,1987,8,23,36.1,96.98,
USW00013958,1987-08-24,1987,8,24,35.6,96.08,
USW00013958,1987-08-25,1987,8,25,36.1,96.98,
USW00013958,1987-08-26,1987,8,26,36.7,98.06,
USW00013958,1987-08-27,1987,8,27,33.9,93.02,
USW00013958,1987-08-28,1987,8,28,28.9,84.02,
USW00013958,1987-08-29,1987,8,29,30.0,86.0,
USW00013958,1987-08-30,1987,8,30,25.6,78.08,
USW00013958,1987-08-31,1987,8,31,30.0,86.0,
USW00013958,1988-06-01,1988,6,1,30.0,86.0,
USW00013958,1988-06-02,1988,6,2,29.4,84.92,
USW00013958,1988-06-03,1988,6,3,26.7,80.06,
USW00013958,1988-06-04,1988,6,4,28.3,82.94,
USW00013958,1988-06-05,1988,6,5,29.4,84.92,
USW00013958,1988-06-06,1988,6,6,32.2,89.96,
USW00013958,1988-06-07,1988,6,7,32.8,91.04,
USW00013958,1988-06-08,1988,6,8,35.0,95.0,
USW00013958,1988-06-09,1988,6,9,36.1,96.98,
USW00013958,1988-06-10,1988,6,10,31.1,87.98,
USW00013958,1988-06-11,1988,6,11,31.1,87.98,
USW00013958,1988-06-12,1988,6,12,30.6,87.08,
USW00013958,1988-06-13,1988,6,13,31.7,89.06,
USW00013958,1988-06-14,1988,6,14,32.8,91.04,
USW00013958,1988-06-15,1988,6,15,32.2,89.96,
USW00013958,1988-06-16,1988,6,16,32.8,91.04,
USW00013958,1988-06-17,1988,6,17,33.3,91.94,
USW00013958,1988-06-18,1988,6,18,33.3,91.94,
USW00013958,1988-06-19,1988,6,19,33.3,91.94,
USW00013958,1988-06-20,1988,6,20,33.9,93.02,
USW00013958,1988-06-21,1988,6,21,33.9,93.02,
USW00013958,1988-06-22,1988,6,22,34.4,93.92,
USW00013958,1988-06-23,1988,6,23,33.9,93.02,
USW00013958,1988-06-24,1988,6,24,33.9,93.02,
USW00013958,1988-06-25,1988,6,25,34.4,93.92,
USW00013958,1988-06-26,1988,6,26,33.9,93.02,
USW00013958,1988-06-27,1988,6,27,34.4,93.92,
USW00013958,1988-06-28,1988,6,28,34.4,93.92,
USW00013958,1988-06-29,1988,6,29,35.6,96.08,
USW00013958,1988-06-30,1988,6,30,35.6,96.08,
USW00013958,1988-07-01,1988,7,1,36.7,98.06,
USW00013958,1988-07-02,1988,7,2,36.1,96.98,
USW00013958,1988-07-03,1988,7,3,37.2,98.96,
USW00013958,1988-07-04,1988,7,4,36.7,98.06,
USW00013958,1988-07-05,1988,7,5,35.6,96.08,
USW00013958,1988-07-06,1988,7,6,32.8,91.04,
USW00013958,1988-07-07,1988,7,7,32.8,91.04,
USW00013958,1988-07-08,1988,7,8,32.2,89.96,
USW00013958,1988-07-09,1988,7,9,33.3,91.94,
USW00013958,1988-07-10,1988,7,10,33.9,93.02,
USW00013958,1988-07-11,1988,7,11,30.0,86.0,
USW00013958,1988-07-12,1988,7,12,33.9,93.02,
USW00013958,1988-07-13,1988,7,13,35.6,96.08,
USW00013958,1988-07-14,1988,7,14,36.7,98.06,
USW00013958,1988-07-15,1988,7,15,36.1,96.98,
USW00013958,1988-07-16,1988,7,16,36.1,96.98,
USW00013958,1988-07-17,1988,7,17,36.7,98.06,
USW00013958,1988-07-18,1988,7,18,36.7,98.06,
USW00013958,1988-07-19,1988,7,19,37.2,98.96,
USW00013958,1988-07-20,1988,7,20,31.7,89.06,
USW00013958,1988-07-21,1988,7,21,32.8,91.04,
USW00013958,1988-07-22,1988,7,22,34.4,93.92,
USW00013958,1988-07-23,1988,7,23,36.1,96.98,
USW00013958,1988-07-24,1988,7,24,37.2,98.96,
USW00013958,1988-07-25,1988,7,25,36.7,98.06,
USW00013958,1988-07-26,1988,7,26,37.2,98.96,
USW00013958,1988-07-27,1988,7,27,37.8,100.04,
USW00013958,1988-07-28,1988,7,28,36.1,96.98,
USW00013958,1988-07-29,1988,7,29,35.6,96.08,
USW00013958,1988-07-30,1988,7,30,33.3,91.94,
USW00013958,1988-07-31,1988,7,31,33.9,93.02,
USW00013958,1988-08-01,1988,8,1,33.9,93.02,
USW00013958,1988-08-02,1988,8,2,35.0,95.0,
USW00013958,1988-08-03,1988,8,3,35.6,96.08,
USW00013958,1988-08-04,1988,8,4,35.0,95.0,
USW00013958,1988-08-05,1988,8,5,36.7,98.06,
USW00013958,1988-08-06,1988,8,6,37.8,100.04,
USW00013958,1988-08-07,1988,8,7,38.9,102.02,
USW00013958,1988-08-08,1988,8,8,40.6,105.08,
USW00013958,1988-08-09,1988,8,9,38.3,100.94,
USW00013958,1988-08-10,1988,8,10,38.9,102.02,
USW00013958,1988-08-11,1988,8,11,40.6,105.08,
USW00013958,1988-08-12,1988,8,12,37.2,98.96,
USW00013958,1988-08-13,1988,8,13,36.1,96.98,
USW00013958,1988-08-14,1988,8,14,36.1,96.98,
USW00013958,1988-08-15,1988,8,15,36.1,96.98,
USW00013958,1988-08-16,1988,8,16,36.1,96.98,
USW00013958,1988-08-17,1988,8,17,35.0,95.0,
USW00013958,1988-08-18,1988,8,18,35.0,95.0,
USW00013958,1988-08-19,1988,8,19,35.6,96.08,
USW00013958,1988-08-20,1988,8,20,36.7,98.06,
USW00013958,1988-08-21,1988,8,21,37.2,98.96,
USW00013958,1988-08-22,1988,8,22,37.2,98.96,
USW00013958,1988-08-23,1988,8,23,37.2,98.96,
USW00013958,1988-08-24,1988,8,24,40.0,104.0,
USW00013958,1988-08-25,1988,8,25,37.8,100.04,
USW00013958,1988-08-26,1988,8,26,38.9,102.02,
USW00013958,1988-08-27,1988,8,27,37.2,98.96,
USW00013958,1988-08-28,1988,8,28,35.6,96.08,
USW00013958,1988-08-29,1988,8,29,34.4,93.92,
USW00013958,1988-08-30,1988,8,30,33.9,93.02,
USW00013958,1988-08-31,1988,8,31,33.3,91.94,
USW00013958,1989-06-01,1989,6,1,33.9,93.02,
USW00013958,1989-06-02,1989,6,2,34.4,93.92,
USW00013958,1989-06-03,1989,6,3,35.0,95.0,
USW00013958,1989-06-04,1989,6,4,33.3,91.94,
USW00013958,1989-06-05,1989,6,5,35.0,95.0,
USW00013958,1989-06-06,1989,6,6,35.0,95.0,
USW00013958,1989-06-07,1989,6,7,37.2,98.96,
USW00013958,1989-06-08,1989,6,8,33.9,93.02,
USW00013958,1989-06-09,1989,6,9,32.2,89.96,
USW00013958,1989-06-10,1989,6,10,35.6,96.08,
USW00013958,1989-06-11,1989,6,11,34.4,93.92,
USW00013958,1989-06-12,1989,6,12,33.3,91.94,
USW00013958,1989-06-13,1989,6,13,33.9,93.02,
USW00013958,1989-06-14,1989,6,14,26.7,80.06,
USW00013958,1989-06-15,1989,6,15,29.4,84.92,
USW00013958,1989-06-16,1989,6,16,29.4,84.92,
USW00013958,1989-06-17,1989,6,17,31.1,87.98,
USW00013958,1989-06-18,1989,6,18,33.9,93.02,
USW00013958,1989-06-19,1989,6,19,34.4,93.92,
USW00013958,1989-06-20,1989,6,20,35.6,96.08,
USW00013958,1989-06-21,1989,6,21,33.9,93.02,
USW00013958,1989-06-22,1989,6,22,32.8,91.04,
USW00013958,1989-06-23,1989,6,23,31.7,89.06,
USW00013958,1989-06-24,1989,6,24,28.3,82.94,
USW00013958,1989-06-25,1989,6,25,29.4,84.92,
USW00013958,1989-06-26,1989,6,26,28.9,84.02,
USW00013958,1989-06-27,1989,6,27,33.9,93.02,
USW00013958,1989-06-28,1989,6,28,33.3,91.94,
USW00013958,1989-06-29,1989,6,29,32.8,91.04,
USW00013958,1989-06-30,1989,6,30,32.8,91.04,
USW00013958,1989-07-01,1989,7,1,36.1,96.98,
USW00013958,1989-07-02,1989,7,2,36.7,98.06,
USW00013958,1989-07-03,1989,7,3,35.0,95.0,
USW00013958,1989-07-04,1989,7,4,36.1,96.98,
USW00013958,1989-07-05,1989,7,5,36.7,98.06,
USW00013958,1989-07-06,1989,7,6,37.2,98.96,
USW00013958,1989-07-07,1989,7,7,36.7,98.06,
USW00013958,1989-07-08,1989,7,8,36.1,96.98,
USW00013958,1989-07-09,1989,7,9,35.6,96.08,
USW00013958,1989-07-10,1989,7,10,35.6,96.08,
USW00013958,1989-07-11,1989,7,11,35.0,95.0,
USW00013958,1989-07-12,1989,7,12,36.7,98.06,
USW00013958,1989-07-13,1989,7,13,37.8,100.04,
USW00013958,1989-07-14,1989,7,14,38.9,102.02,
USW00013958,1989-07-15,1989,7,15,38.9,102.02,
USW00013958,1989-07-16,1989,7,16,39.4,102.92,
USW00013958,1989-07-17,1989,7,17,38.3,100.94,
USW00013958,1989-07-18,1989,7,18,38.9,102.02,
USW00013958,1989-07-19,1989,7,19,38.9,102.02,
USW00013958,1989-07-20,1989,7,20,36.1,96.98,
USW00013958,1989-07-21,1989,7,21,36.1,96.98,
USW00013958,1989-07-22,1989,7,22,36.7,98.06,
USW00013958,1989-07-23,1989,7,23,35.6,96.08,
USW00013958,1989-07-24,1989,7,24,34.4,93.92,
USW00013958,1989-07-25,1989,7,25,32.8,91.04,
USW00013958,1989-07-26,1989,7,26,32.8,91.04,
USW00013958,1989-07-27,1989,7,27,32.8,91.04,
USW00013958,1989-07-28,1989,7,28,35.6,96.08,
USW00013958,1989-07-29,1989,7,29,36.7,98.06,
USW00013958,1989-07-30,1989,7,30,37.2,98.96,
USW00013958,1989-07-31,1989,7,31,37.8,100.04,
USW00013958,1989-08-01,1989,8,1,30.6,87.08,
USW00013958,1989-08-02,1989,8,2,35.6,96.08,
USW00013958,1989-08-03,1989,8,3,36.1,96.98,
USW00013958,1989-08-04,1989,8,4,36.7,98.06,
USW00013958,1989-08-05,1989,8,5,37.2,98.96,
USW00013958,1989-08-06,1989,8,6,37.2,98.96,
USW00013958,1989-08-07,1989,8,7,30.0,86.0,
USW00013958,1989-08-08,1989,8,8,32.2,89.96,
USW00013958,1989-08-09,1989,8,9,32.2,89.96,
USW00013958,1989-08-10,1989,8,10,31.7,89.06,
USW00013958,1989-08-11,1989,8,11,33.9,93.02,
USW00013958,1989-08-12,1989,8,12,34.4,93.92,
USW00013958,1989-08-13,1989,8,13,33.9,93.02,
USW00013958,1989-08-14,1989,8,14,34.4,93.92,
USW00013958,1989-08-15,1989,8,15,35.6,96.08,
USW00013958,1989-08-16,1989,8,16,36.1,96.98,
USW00013958,1989-08-17,1989,8,17,36.1,96.98,
USW00013958,1989-08-18,1989,8,18,36.1,96.98,
USW00013958,1989-08-19,1989,8,19,36.7,98.06,
USW00013958,1989-08-20,1989,8,20,37.8,100.04,
USW00013958,1989-08-21,1989,8,21,37.2,98.96,
USW00013958,1989-08-22,1989,8,22,37.8,100.04,
USW00013958,1989-08-23,1989,8,23,38.3,100.94,
